Order_ID,Date,Customer_ID,Product,Category,Quantity,Price,Discount,Region,Payment_Method,Customer_Segment,Shipping_Method,Revenue
657,2023-02-13,CUST1375,Smartwatch,Electronics,12.0,133.0,0.05,West,,Corporate,Standard Class,1516.1999999999998
658,2022-04-27,CUST1633,Printer,Office Supplies,14.0,1042.0,0.05,East,Bank Transfer,Corporate,First Class,13858.599999999999
659,2022-05-14,CUST1508,Smartwatch,Accessories,4.0,1537.0,0.2,South,Bank Transfer,Small Business,Standard Class,4918.400000000001
660,2022-02-27,CUST1787,Headphones,Accessories,1.0,879.0,0.2,East,Online Wallet,Home Office,Second Class,703.2
661,2023-07-10,CUST1398,Smartwatch,Electronics,4.0,910.0,0.0,East,Online Wallet,Consumer,Same Day,3640.0
662,2023-11-16,CUST1120,Camera,Office Supplies,19.0,392.0,0.2,West,Bank Transfer,Home Office,Same Day,5958.400000000001
663,2023-11-03,CUST1437,Smartwatch,Accessories,9.0,1353.0,0.0,West,Bank Transfer,Home Office,Same Day,12177.0
664,2022-06-22,CUST1676,Smartwatch,Accessories,10.0,915.0,0.2,South,Credit Card,Corporate,First Class,7320.0
665,2022-05-29,CUST1465,,Electronics,4.0,1336.0,0.2,West,Credit Card,Consumer,Second Class,4275.2
666,2022-03-21,CUST1286,Headphones,Electronics,9.0,1239.0,0.2,East,Bank Transfer,Corporate,Standard Class,8920.800000000001
667,2022-08-01,CUST1265,Smartphone,Office Supplies,13.0,342.0,0.0,West,Cash,Small Business,Second Class,4446.0
668,2022-07-22,CUST1320,Laptop,Electronics,12.0,1582.0,0.1,West,Cash,Home Office,Same Day,17085.600000000002
669,2022-08-17,CUST1673,Tablet,Accessories,11.0,1653.0,0.0,West,Credit Card,Home Office,Standard Class,18183.0
670,2023-11-07,CUST1376,Headphones,Accessories,12.0,1299.0,0.1,South,Debit Card,Small Business,Same Day,14029.2
671,2022-08-15,CUST1089,Camera,Accessories,18.0,1243.0,0.05,South,Bank Transfer,Consumer,Same Day,21255.3
672,2023-10-21,CUST1654,Headphones,Accessories,12.0,647.0,0.05,North,Online Wallet,Home Office,Same Day,7375.799999999999
673,2023-06-16,CUST1203,Tablet,Office Supplies,16.0,694.0,0.0,South,Cash,Home Office,Second Class,11104.0
674,2023-03-17,CUST1739,Tablet,Office Supplies,5.0,497.0,0.1,South,Debit Card,Consumer,Second Class,2236.5
675,2023-02-06,CUST1334,Tablet,Electronics,12.0,739.0,0.1,South,Cash,Corporate,Same Day,7981.2
676,2022-02-16,CUST1222,Printer,Electronics,11.0,1051.0,0.1,East,Debit Card,Small Business,Same Day,10404.9
677,2022-08-21,CUST1041,Smartphone,Electronics,9.0,904.0,0.05,North,Bank Transfer,Consumer,Standard Class,7729.2
678,2022-11-01,CUST1708,Smartwatch,Office Supplies,18.0,551.0,0.0,East,Bank Transfer,Small Business,Same Day,9918.0
679,2023-06-10,CUST1068,Headphones,Accessories,3.0,813.0,0.15,South,Bank Transfer,Small Business,Same Day,2073.15
680,2022-05-23,CUST1776,Printer,Electronics,17.0,1600.0,0.1,South,Credit Card,Home Office,Same Day,24480.0
681,2023-02-19,CUST1514,Smartwatch,Accessories,14.0,784.0,0.1,North,Debit Card,Consumer,Same Day,9878.4
682,2023-05-28,CUST1637,Smartwatch,Electronics,1.0,1452.0,0.15,North,Online Wallet,Small Business,Second Class,1234.2
683,2023-01-08,CUST1622,Camera,Electronics,17.0,1274.0,0.0,West,Online Wallet,Corporate,Same Day,21658.0
684,2023-07-20,CUST1598,Tablet,Electronics,8.0,1692.0,0.1,South,Bank Transfer,Small Business,First Class,12182.4
685,2022-09-16,CUST1632,Smartphone,Electronics,5.0,299.0,0.0,South,Online Wallet,Home Office,Same Day,1495.0
686,2023-10-18,CUST1127,Camera,Electronics,5.0,1482.0,0.1,East,Cash,Corporate,Second Class,6669.0
687,2023-04-16,CUST1255,Laptop,Accessories,9.0,650.0,0.2,West,Debit Card,Corporate,First Class,4680.0
688,2022-01-12,CUST1695,Printer,Electronics,3.0,174.0,0.1,South,Debit Card,Consumer,First Class,469.8
689,2022-11-26,CUST1016,Printer,Accessories,19.0,162.0,0.2,East,Debit Card,Corporate,Same Day,2462.4
690,2022-12-24,CUST1477,Smartphone,Office Supplies,9.0,1030.0,0.0,North,,Consumer,Same Day,9270.0
691,2023-02-12,CUST1062,Smartwatch,Electronics,18.0,1210.0,0.1,East,Credit Card,Consumer,Second Class,19602.0
692,2023-10-30,CUST1432,Printer,Accessories,16.0,1832.0,0.05,South,Cash,Corporate,First Class,27846.399999999998
693,2023-01-08,CUST1670,Smartphone,Office Supplies,1.0,1569.0,0.05,East,Debit Card,Consumer,First Class,1490.55
694,2022-01-08,CUST1268,Printer,Office Supplies,2.0,1751.0,0.15,East,Debit Card,Consumer,Second Class,2976.7
695,2022-05-02,CUST1035,Printer,Office Supplies,14.0,199.0,0.05,West,Debit Card,Corporate,Same Day,2646.7
696,2022-12-14,CUST1779,Tablet,Accessories,14.0,924.0,0.2,West,Online Wallet,Home Office,Standard Class,10348.800000000001
697,2023-11-07,CUST1576,Laptop,Electronics,1.0,392.0,0.05,North,Credit Card,Small Business,Standard Class,372.4
698,2022-03-31,CUST1494,Tablet,Electronics,16.0,629.0,0.05,West,Cash,Consumer,First Class,9560.8
699,2023-10-10,CUST1562,Laptop,Accessories,15.0,1806.0,0.05,East,Debit Card,Consumer,First Class,25735.5
700,2023-11-29,CUST1469,Printer,Electronics,15.0,832.0,0.1,West,Bank Transfer,Corporate,Same Day,11232.0
701,2022-11-12,CUST1767,Camera,Accessories,12.0,370.0,0.15,South,Credit Card,Small Business,Standard Class,3774.0
702,2022-06-27,CUST1661,Smartwatch,Electronics,16.0,871.0,0.0,East,Bank Transfer,Small Business,First Class,13936.0
703,2023-06-24,CUST1325,Printer,Office Supplies,14.0,1999.0,0.15,East,Credit Card,Consumer,Same Day,23788.1
704,2022-02-10,CUST1304,Laptop,Electronics,15.0,1934.0,0.2,East,Debit Card,Corporate,Standard Class,23208.0
705,2023-12-05,CUST1276,Laptop,Accessories,15.0,581.0,0.1,South,Credit Card,Home Office,Second Class,7843.5
706,2023-05-17,CUST1684,Laptop,Accessories,19.0,1362.0,0.1,East,Credit Card,Small Business,First Class,23290.2
707,2022-05-25,CUST1201,Printer,Office Supplies,8.0,1562.0,0.05,West,Debit Card,Home Office,Second Class,11871.199999999999
708,2022-07-20,CUST1445,Smartphone,Accessories,2.0,541.0,0.05,South,,Corporate,Standard Class,1027.8999999999999
709,2023-12-25,CUST1324,Camera,Electronics,2.0,661.0,0.2,East,Bank Transfer,Home Office,Same Day,1057.6000000000001
710,2023-04-06,CUST1035,Smartphone,Electronics,10.0,301.0,0.1,West,Online Wallet,Corporate,Same Day,2709.0
711,2023-07-12,CUST1482,Smartwatch,Office Supplies,3.0,1150.0,0.0,West,Bank Transfer,Consumer,Standard Class,3450.0
712,2023-07-01,CUST1728,Printer,Accessories,17.0,1720.0,0.15,North,Bank Transfer,Home Office,Second Class,24854.0
713,2022-09-10,CUST1480,Laptop,Office Supplies,8.0,1465.0,0.1,West,Credit Card,Consumer,Same Day,10548.0
714,2023-01-25,CUST1065,,Electronics,4.0,1485.0,0.0,West,Online Wallet,Consumer,First Class,5940.0
715,2023-08-17,CUST1008,Camera,Office Supplies,14.0,222.0,0.0,North,Debit Card,Corporate,Second Class,3108.0
716,2022-09-13,CUST1301,Headphones,Accessories,10.0,,0.15,North,Debit Card,Home Office,Second Class,
717,2023-12-10,CUST1343,Smartwatch,Office Supplies,1.0,250.0,0.0,South,Cash,Small Business,First Class,250.0
718,2023-03-26,CUST1431,Camera,Accessories,4.0,266.0,0.2,West,Online Wallet,Home Office,Standard Class,851.2
719,2022-01-10,CUST1424,Printer,Accessories,1.0,425.0,0.0,South,Credit Card,Small Business,Same Day,425.0
720,2022-08-30,CUST1332,Laptop,Electronics,,1793.0,0.2,South,Cash,Consumer,Second Class,
721,2022-09-08,CUST1438,Laptop,Electronics,17.0,1659.0,0.0,East,Cash,Consumer,Same Day,28203.0
722,2022-01-05,CUST1588,Camera,Electronics,7.0,60.0,0.05,South,Debit Card,Corporate,Same Day,399.0
723,2022-04-29,CUST1174,Smartphone,Accessories,15.0,1872.0,0.0,South,Bank Transfer,Small Business,Second Class,28080.0
724,2023-01-09,CUST1559,Smartwatch,Office Supplies,13.0,1841.0,0.2,South,Credit Card,Home Office,Standard Class,19146.4
725,2022-03-06,CUST1527,Laptop,Accessories,2.0,1085.0,0.0,South,Online Wallet,Corporate,Second Class,2170.0
726,2022-05-26,CUST1659,Camera,Electronics,19.0,941.0,0.0,North,Cash,Corporate,Standard Class,17879.0
727,2022-08-12,CUST1026,Laptop,Electronics,13.0,1663.0,0.0,West,Credit Card,Corporate,First Class,21619.0
728,2022-08-27,CUST1605,Camera,Office Supplies,11.0,484.0,0.2,East,Debit Card,Home Office,Standard Class,4259.2
729,2022-06-26,CUST1406,Smartwatch,Electronics,15.0,1757.0,0.0,North,Cash,Corporate,Standard Class,26355.0
730,2022-10-09,CUST1232,Camera,Electronics,10.0,1681.0,0.15,East,Cash,Home Office,Second Class,14288.5
731,2022-03-04,CUST1533,Headphones,Electronics,9.0,867.0,0.15,East,Debit Card,Corporate,Same Day,6632.55
732,2022-08-05,CUST1550,Camera,Office Supplies,9.0,1446.0,0.2,North,Debit Card,Small Business,Same Day,10411.2
733,2023-11-20,CUST1788,Camera,Accessories,1.0,,0.05,South,Debit Card,Consumer,Standard Class,
734,2023-04-06,CUST1505,Printer,Electronics,17.0,980.0,0.15,North,Credit Card,Small Business,Standard Class,14161.0
735,2023-09-02,CUST1669,Smartwatch,Office Supplies,12.0,1970.0,0.1,East,Credit Card,Small Business,Second Class,21276.0
736,2022-04-15,CUST1179,Printer,Electronics,10.0,1998.0,0.15,East,Credit Card,Corporate,Standard Class,16983.0
737,2022-04-09,CUST1132,Camera,Office Supplies,5.0,740.0,0.1,South,Bank Transfer,Small Business,Second Class,3330.0
738,2023-05-26,CUST1455,Smartwatch,Electronics,18.0,1649.0,0.2,North,Cash,Small Business,First Class,23745.600000000002
739,2023-01-20,CUST1348,Headphones,Office Supplies,15.0,1582.0,0.05,West,Credit Card,Small Business,Standard Class,22543.5
740,2023-02-09,CUST1540,,Electronics,6.0,1205.0,0.1,East,Bank Transfer,Corporate,First Class,6507.0
741,2023-06-02,CUST1772,Laptop,Accessories,7.0,904.0,0.1,North,Cash,Home Office,Standard Class,5695.2
742,2023-04-21,CUST1406,Printer,Electronics,17.0,1997.0,0.15,South,Credit Card,Consumer,Standard Class,28856.649999999998
743,2023-12-10,CUST1076,Smartwatch,Office Supplies,6.0,833.0,0.1,South,Debit Card,Consumer,First Class,4498.2
744,2023-10-07,CUST1579,Headphones,Electronics,8.0,368.0,0.2,West,Online Wallet,Home Office,First Class,2355.2000000000003
745,2023-03-13,CUST1492,Tablet,Accessories,12.0,893.0,0.2,East,Credit Card,Home Office,Second Class,8572.800000000001
746,2022-01-23,CUST1194,Camera,Electronics,14.0,1926.0,0.2,West,Online Wallet,Small Business,Second Class,21571.2
747,2023-07-19,CUST1162,Smartwatch,Office Supplies,,670.0,0.15,West,Credit Card,Consumer,First Class,
748,2023-11-08,CUST1347,Camera,Office Supplies,10.0,834.0,0.05,West,Debit Card,Home Office,Standard Class,7923.0
749,2023-12-15,CUST1361,Smartphone,Accessories,15.0,1241.0,0.15,West,Online Wallet,Small Business,Second Class,15822.75
750,2023-04-03,CUST1769,Laptop,Office Supplies,7.0,446.0,0.2,South,Bank Transfer,Consumer,Standard Class,2497.6000000000004
751,2022-03-24,CUST1584,Printer,Electronics,9.0,1253.0,0.15,East,Debit Card,Corporate,Same Day,9585.449999999999
752,2022-05-25,CUST1087,Laptop,Electronics,10.0,1131.0,0.2,West,Online Wallet,Corporate,Second Class,9048.0
753,2022-03-26,CUST1262,Smartphone,Electronics,10.0,1553.0,0.0,East,Online Wallet,Consumer,Second Class,15530.0
754,2022-03-19,CUST1214,Smartphone,Office Supplies,16.0,1664.0,0.0,South,Debit Card,Consumer,Second Class,26624.0
755,2023-04-02,CUST1665,Printer,Electronics,7.0,509.0,0.1,South,Debit Card,Corporate,Same Day,3206.7000000000003
756,2022-01-01,CUST1722,Smartwatch,Electronics,5.0,110.0,0.05,North,Debit Card,Corporate,First Class,522.5
757,2022-02-20,CUST1573,Smartphone,Electronics,3.0,,0.0,North,Cash,Consumer,Standard Class,
758,2023-11-16,CUST1780,Tablet,Accessories,18.0,1194.0,0.2,East,Bank Transfer,Small Business,Same Day,17193.600000000002
759,2023-12-18,CUST1262,Camera,Office Supplies,11.0,768.0,0.15,North,Credit Card,Home Office,First Class,7180.8
760,2023-03-22,CUST1730,Camera,Office Supplies,15.0,595.0,0.15,West,Online Wallet,Home Office,Second Class,7586.25
761,2023-03-25,CUST1283,Headphones,Office Supplies,5.0,1655.0,0.1,East,Credit Card,Consumer,First Class,7447.5
762,2023-05-03,CUST1648,Smartphone,Accessories,,1090.0,0.15,South,Debit Card,Home Office,First Class,
763,2022-02-03,CUST1467,Smartphone,Office Supplies,4.0,545.0,0.0,South,Bank Transfer,Corporate,First Class,2180.0
764,2022-12-14,CUST1380,Tablet,Accessories,15.0,546.0,0.15,West,Bank Transfer,Corporate,Standard Class,6961.5
765,2022-04-05,CUST1362,Laptop,Accessories,9.0,554.0,0.0,North,Cash,Home Office,First Class,4986.0
766,2022-03-13,CUST1449,Laptop,Office Supplies,7.0,1605.0,0.0,East,Debit Card,Consumer,First Class,11235.0
767,2023-07-05,CUST1441,Camera,Electronics,10.0,1018.0,0.05,East,Online Wallet,Corporate,First Class,9671.0
768,2022-06-03,CUST1093,Camera,Electronics,13.0,1388.0,0.1,West,Cash,Small Business,First Class,16239.6
769,2022-09-07,CUST1621,Smartwatch,Office Supplies,8.0,1142.0,0.2,North,Debit Card,Small Business,Same Day,7308.8
770,2023-11-05,CUST1753,Printer,Office Supplies,12.0,1800.0,0.0,East,Cash,Corporate,Same Day,21600.0
771,2023-03-14,CUST1424,Tablet,Accessories,19.0,210.0,0.1,West,Credit Card,Corporate,First Class,3591.0
772,2022-04-28,CUST1142,Printer,Office Supplies,1.0,1687.0,0.2,East,Debit Card,Home Office,First Class,1349.6000000000001
773,2022-11-02,CUST1291,Printer,Accessories,16.0,1961.0,0.15,South,Online Wallet,Consumer,First Class,26669.6
774,2022-09-25,CUST1432,Headphones,Office Supplies,17.0,767.0,0.1,East,Online Wallet,Home Office,Second Class,11735.1
775,2022-02-23,CUST1749,Printer,Electronics,18.0,1218.0,0.1,East,Debit Card,Consumer,First Class,19731.600000000002
776,2022-08-24,CUST1689,Headphones,Electronics,11.0,1642.0,0.1,East,Cash,Small Business,First Class,16255.800000000001
777,2023-01-24,CUST1653,Printer,Office Supplies,18.0,1668.0,0.15,North,Bank Transfer,Small Business,Same Day,25520.399999999998
778,2023-02-05,CUST1701,Tablet,Accessories,7.0,1042.0,0.15,North,Debit Card,Consumer,Same Day,6199.9
779,2023-09-16,CUST1049,Headphones,Electronics,18.0,1458.0,0.1,West,Online Wallet,Home Office,Same Day,23619.600000000002
780,2022-10-30,CUST1302,Laptop,Accessories,8.0,318.0,0.05,North,Credit Card,Corporate,Standard Class,2416.7999999999997
781,2022-07-26,CUST1190,Headphones,Office Supplies,6.0,1996.0,0.0,East,Online Wallet,Consumer,Second Class,11976.0
782,2022-08-17,CUST1136,Headphones,Office Supplies,7.0,1527.0,0.15,East,Bank Transfer,Home Office,First Class,9085.65
783,2023-08-01,CUST1555,Tablet,Electronics,10.0,748.0,0.05,North,Online Wallet,Small Business,Same Day,7106.0
784,2022-03-16,CUST1404,Tablet,Office Supplies,11.0,1591.0,0.15,North,Bank Transfer,Corporate,Standard Class,14875.85
785,2023-03-11,CUST1602,Headphones,Electronics,13.0,914.0,0.1,East,Debit Card,Small Business,First Class,10693.800000000001
786,2022-04-13,CUST1341,Smartphone,Accessories,9.0,399.0,0.05,East,,Consumer,First Class,3411.45
787,2023-02-26,CUST1757,Tablet,Electronics,7.0,159.0,0.2,South,Cash,Small Business,Same Day,890.4000000000001
788,2023-12-05,CUST1704,Smartwatch,Electronics,9.0,1556.0,0.0,West,Cash,Small Business,First Class,14004.0
789,2022-11-02,CUST1318,Smartwatch,Accessories,13.0,456.0,0.0,North,Online Wallet,Consumer,First Class,5928.0
790,2022-04-08,CUST1618,Laptop,Electronics,3.0,699.0,0.15,West,Online Wallet,Corporate,First Class,1782.45
791,2022-12-01,CUST1363,Printer,Electronics,3.0,100.0,0.0,East,Credit Card,Consumer,Same Day,300.0
792,2023-03-11,CUST1382,Headphones,Office Supplies,1.0,1476.0,0.2,West,Online Wallet,Home Office,Standard Class,1180.8
793,2023-03-23,CUST1233,Smartphone,Accessories,2.0,1636.0,0.05,North,Credit Card,Consumer,First Class,3108.3999999999996
794,2022-11-04,CUST1777,,Electronics,3.0,1549.0,0.05,North,Credit Card,Consumer,Standard Class,4414.65
795,2022-09-06,CUST1344,Headphones,Accessories,15.0,1160.0,0.1,West,Credit Card,Corporate,First Class,15660.0
796,2022-06-15,CUST1549,Tablet,Accessories,6.0,1141.0,0.05,North,Credit Card,Home Office,Same Day,6503.7
797,2023-04-26,CUST1553,Smartwatch,Electronics,13.0,645.0,0.15,South,Debit Card,Small Business,Standard Class,7127.25
798,2022-12-01,CUST1529,Camera,Office Supplies,1.0,1028.0,0.2,East,Cash,Small Business,Same Day,822.4000000000001
799,2023-06-26,CUST1789,Smartphone,Accessories,19.0,1115.0,0.1,East,Credit Card,Small Business,Second Class,19066.5
800,2022-04-16,CUST1571,Camera,Electronics,1.0,780.0,0.15,North,Cash,Small Business,First Class,663.0
801,2023-07-17,CUST1183,Smartwatch,Accessories,2.0,106.0,0.15,East,Credit Card,Corporate,Second Class,180.2
802,2022-03-22,CUST1041,Printer,Office Supplies,15.0,787.0,0.15,South,Cash,Home Office,Second Class,10034.25
803,2022-05-13,CUST1551,Printer,Office Supplies,,245.0,0.0,North,Online Wallet,Corporate,Second Class,
804,2022-05-18,CUST1397,Camera,Office Supplies,19.0,1833.0,0.15,South,Online Wallet,Consumer,First Class,29602.95
805,2022-07-03,CUST1704,Tablet,Electronics,11.0,1751.0,0.0,South,Cash,Home Office,Same Day,19261.0
806,2023-02-05,CUST1779,Headphones,Electronics,15.0,1135.0,0.05,East,Credit Card,Home Office,Second Class,16173.75
807,2022-11-26,CUST1494,Tablet,Office Supplies,6.0,1336.0,0.0,East,Debit Card,Small Business,Standard Class,8016.0
808,2023-05-23,CUST1659,Camera,Electronics,9.0,,0.15,West,Cash,Small Business,First Class,
809,2022-03-10,CUST1333,Tablet,Office Supplies,5.0,814.0,0.2,South,Bank Transfer,Small Business,Same Day,3256.0
810,2023-06-30,CUST1127,Smartwatch,Electronics,,760.0,0.2,East,Debit Card,Small Business,Same Day,
811,2022-02-22,CUST1558,Smartphone,Office Supplies,6.0,1251.0,0.05,South,Bank Transfer,Consumer,Second Class,7130.7
812,2023-03-26,CUST1557,Tablet,Accessories,18.0,997.0,0.15,West,Cash,Small Business,First Class,15254.1
813,2022-07-24,CUST1001,Smartwatch,Office Supplies,19.0,75.0,0.0,South,Credit Card,Corporate,Second Class,1425.0
814,2022-05-06,CUST1168,Smartphone,Office Supplies,9.0,459.0,0.2,North,Bank Transfer,Home Office,Standard Class,3304.8
815,2022-02-12,CUST1620,Printer,Electronics,6.0,807.0,0.1,West,Cash,Consumer,Same Day,4357.8
816,2022-04-21,CUST1019,Headphones,Electronics,14.0,580.0,0.15,West,Debit Card,Consumer,Same Day,6902.0
817,2023-10-25,CUST1332,Camera,Electronics,13.0,1850.0,0.15,South,Credit Card,Home Office,First Class,20442.5
818,2022-07-02,CUST1584,Printer,Electronics,11.0,1390.0,0.1,South,Bank Transfer,Home Office,Same Day,13761.0
819,2022-04-05,CUST1456,Headphones,Electronics,12.0,1605.0,0.2,East,Cash,Home Office,First Class,15408.0
820,2023-01-09,CUST1109,Printer,Electronics,19.0,1179.0,0.1,North,Credit Card,Consumer,Second Class,20160.9
821,2023-06-04,CUST1268,Laptop,Accessories,19.0,798.0,0.05,West,Credit Card,Corporate,Standard Class,14403.9
822,2022-12-26,CUST1445,Printer,Office Supplies,19.0,1891.0,0.0,West,Online Wallet,Corporate,First Class,35929.0
823,2023-11-27,CUST1240,Smartwatch,Office Supplies,13.0,1537.0,0.0,West,Credit Card,Home Office,Second Class,19981.0
824,2022-10-08,CUST1301,Smartphone,Office Supplies,14.0,295.0,0.2,East,Cash,Consumer,Standard Class,3304.0
825,2022-07-14,CUST1602,Printer,Accessories,18.0,1154.0,0.1,North,Debit Card,Small Business,Same Day,18694.8
826,2022-07-14,CUST1103,Tablet,Office Supplies,12.0,711.0,0.15,West,Online Wallet,Consumer,Standard Class,7252.2
827,2023-10-29,CUST1250,Headphones,Accessories,4.0,958.0,0.15,West,Cash,Home Office,Standard Class,3257.2
828,2022-04-03,CUST1453,Printer,Accessories,10.0,445.0,0.15,East,Cash,Consumer,Standard Class,3782.5
829,2023-11-03,CUST1520,Smartphone,Accessories,17.0,571.0,0.05,South,Cash,Consumer,Same Day,9221.65
830,2022-03-02,CUST1153,Smartwatch,Office Supplies,4.0,1906.0,0.05,West,Bank Transfer,Consumer,First Class,7242.799999999999
831,2023-09-26,CUST1174,Laptop,Accessories,12.0,1809.0,0.15,North,Bank Transfer,Small Business,First Class,18451.8
832,2022-02-20,CUST1343,Headphones,Office Supplies,13.0,975.0,0.2,North,Debit Card,Home Office,Standard Class,10140.0
833,2023-02-07,CUST1670,Camera,Office Supplies,4.0,313.0,0.05,North,Cash,Home Office,Second Class,1189.3999999999999
834,2022-01-05,CUST1431,Smartphone,Electronics,,1734.0,0.05,North,Bank Transfer,Home Office,Second Class,
835,2023-04-11,CUST1727,Camera,Electronics,3.0,839.0,0.0,East,,Corporate,Standard Class,2517.0
836,2023-08-27,CUST1689,Smartphone,Accessories,15.0,1347.0,0.0,West,Bank Transfer,Corporate,Standard Class,20205.0
837,2023-11-13,CUST1687,Smartphone,Accessories,2.0,1779.0,0.2,East,Debit Card,Home Office,Second Class,2846.4
838,2023-06-18,CUST1658,Smartwatch,Office Supplies,17.0,,0.05,North,Debit Card,Consumer,Standard Class,
839,2023-02-09,CUST1324,Smartwatch,Accessories,6.0,314.0,0.05,North,Cash,Consumer,Standard Class,1789.8
